Sample_ID	CRT_diag_norm	IRT_diag_norm	RBT_diag_norm	WCT_diag_norm	YCT_diag_norm	CRT_admix	IRT_admix	RBT_admix	WCT_admix	YCT_admix	CRT_ELAI	IRT_ELAI	RBT_ELAI	WCT_ELAI	YCT_ELAI	Mitochondria	RBT_Chr05_norm	WCT_Chr05_norm	YCT_Chr05_norm	RBT_Chr05_1	WCT_Chr05_1	YCT_Chr05_1	RBT_Chr05_2	WCT_Chr05_2	YCT_Chr05_2	Inv1_RBT_RR	Inv2_RBT_RR	RBT_Chr17	WCT_Chr17	YCT_Chr17	RBT_Chr20_norm	WCT_Chr20_norm	YCT_Chr20_norm	RBT_Chr22_norm	WCT_Chr22_norm	YCT_Chr22_norm	RBT_Chr29_norm	WCT_Chr29_norm	YCT_Chr29_norm
SnowSUp_21_01	0.0186	0.2406	0.2592	0.7408	0.0000	0.014125	0.24787	0.261995	0.737995	0.00001	0.022018387	0.260145422	0.282163808	0.717836192	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	0.00	1.00	0.00	0.50	0.50	0.00	0.00	1.00	0.00	0.50	0.50	0.00
SnowSUp_21_02	0.0092	0.2877	0.2969	0.7031	0.0000	0.005705	0.296187	0.301892	0.698098	0.00001	0.005093827	0.31485283	0.319946657	6.80E-01	0	WCT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.50	0.50	0.00
SnowSUp_21_03	0.0097	0.9829	0.9926	0.0073	0.0001	0.001684	0.993708	0.995392	0.004598	0.00001	0.005450831	0.987899903	0.993350734	0.006649266	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
SnowSUp_21_04	0.0000	0.2573	0.2573	0.7427	0.0000	0.014229	0.240348	0.254577	0.745413	0.00001	0.018441085	0.244382553	0.262823638	0.737138638	3.77E-05	WCT	0.50	0.50	0.00	0.50	0.50	0.00	0.50	0.50	0.00	0.75	0.72	0.00	1.00	0.00	0.50	0.50	0.00	0.00	1.00	0.00	0.00	1.00	0.00
SnowSUp_21_05	0.0203	0.9726	0.9929	0.0070	0.0001	0.006372	0.988869	0.995241	0.004748	0.00001	0.013651353	0.97911736	0.992768713	0.007231287	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
SnowSUp_21_06	0.0096	0.2525	0.2620	0.7378	0.0002	0.013547	0.251599	0.265146	0.734844	0.00001	0.02359589	0.25543593	0.279031821	0.720968179	0	WCT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.52	0.48	0.00	0.00	1.00	0.00
SnowSUp_21_07	0.0393	0.9578	0.9971	0.0026	0.0003	0.008745	0.991235	0.99998	0.00001	0.00001	0.015737906	0.979979983	0.99571789	0.004246609	3.55E-05	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
SnowSUp_21_08	0.0353	0.2083	0.2436	0.7564	0.0001	0.023947	0.222347	0.246294	0.753696	0.00001	0.028966243	0.23829737	0.267263612	0.732688359	4.80E-05	WCT	0.50	0.50	0.00	0.50	0.50	0.00	0.51	0.49	0.00	0.77	0.73	0.00	1.00	0.00	0.00	1.00	0.00	0.51	0.49	0.00	0.50	0.50	0.00
SnowSUp_21_11	0.3150	0.6815	0.9965	0.0021	0.0014	0.398737	0.601242	0.999979	0.00001	0.000011	0.343816515	0.653724619	0.997541133	0.001131537	0.001327329	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.52	0.51	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
SnowSUp_21_12	0.0102	0.9809	0.9911	0.0087	0.0001	0.018593	0.973483	0.992076	0.007914	0.00001	0.021726027	0.965717727	0.987443753	0.012556247	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
SnowSUp_21_13	0.0102	0.9810	0.9912	0.0086	0.0002	0.01749	0.976556	0.994046	0.005944	0.00001	0.022130094	0.965728544	0.987858639	0.012141361	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
SnowSUp_21_14	0.3559	0.6395	0.9954	0.0031	0.0015	0.428414	0.571565	0.999979	0.00001	0.00001	0.374056002	0.622089469	0.996145471	0.002595079	0.00125945	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.52	0.51	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
SnowSUp_21_15	0.0099	0.9791	0.9890	0.0106	0.0004	0.023796	0.968552	0.992348	0.007642	0.00001	0.028613969	0.959879493	0.988493462	0.011506538	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
SnowSUp_21_16	0.4735	0.1445	0.6181	0.3812	0.0007	0.515035	0.106794	0.621829	0.378161	0.00001	0.450962306	0.169406047	0.620368353	0.378917463	0.000714184	WCT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.52	0.51	0.54	0.46	0.00	0.50	0.50	0.00	0.52	0.48	0.00	0.50	0.50	0.00
SnowSUp_21_17	0.4380	0.1850	0.6230	0.3755	0.0015	0.487823	0.138587	0.62641	0.37358	0.00001	0.423220437	0.193845185	0.617065622	0.381630374	0.001304004	WCT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.52	0.51	0.54	0.46	0.00	0.49	0.51	0.00	1.00	0.00	0.00	0.50	0.50	0.00
SnowSUp_21_18	0.2682	0.7289	0.9970	0.0028	0.0001	0.397199	0.602781	0.99998	0.00001	0.00001	0.351376788	0.647441404	0.998818192	0.001181808	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.53	0.51	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
SnowSUp_21_19	0.3013	0.6938	0.9951	0.0040	0.0010	0.409369	0.590611	0.99998	0.00001	0.00001	0.349278913	0.64604759	0.995326503	0.003636349	0.001037148	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.52	0.51	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
SnowSUp_21_20	0.3515	0.6434	0.9949	0.0043	0.0009	0.43333	0.56665	0.99998	0.00001	0.00001	0.383243816	0.612805745	0.996049561	0.003306066	6.44E-04	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.53	0.50	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
SnowSUp_21_21	0.0239	0.1808	0.2047	0.7950	0.0003	0.010544	0.201389	0.211933	0.788057	0.00001	0.022020256	0.215746626	0.237766882	0.762233118	0	WCT	0.51	0.49	0.00	0.51	0.49	0.00	0.50	0.50	0.00	0.74	0.72	0.00	1.00	0.00	0.00	1.00	0.00	0.52	0.48	0.00	0.52	0.48	0.00
SnowSUp_21_22	0.0371	0.3202	0.3573	0.6427	0.0000	0.02967	0.320568	0.350238	0.649752	0.00001	0.033942239	0.323787315	0.357729554	0.642270446	0	WCT	0.51	0.49	0.00	0.51	0.49	0.00	0.51	0.49	0.00	0.76	0.72	0.00	1.00	0.00	0.51	0.49	0.00	0.50	0.50	0.00	0.00	1.00	0.00
SnowSUp_21_23	0.0276	0.3043	0.3319	0.6681	0.0000	0.022333	0.304514	0.326847	0.673143	0.00001	0.028624046	0.31192928	0.340553326	0.659446674	0	WCT	0.50	0.50	0.00	0.50	0.50	0.00	0.50	0.50	0.00	0.75	0.72	0.00	1.00	0.00	0.51	0.49	0.00	0.51	0.49	0.00	0.00	1.00	0.00
SnowSUp_21_24	0.0185	0.2609	0.2794	0.7205	0.0001	0.018965	0.251969	0.270934	0.729056	0.00001	0.023926338	0.259221855	0.283148193	0.716851807	0	WCT	0.50	0.50	0.00	0.50	0.50	0.00	0.50	0.50	0.00	0.74	0.72	0.00	1.00	0.00	0.50	0.50	0.00	0.00	1.00	0.00	0.00	1.00	0.00
SnowSUp_21_25	0.0189	0.2536	0.2725	0.7275	0.0000	0.02449	0.246662	0.271152	0.728839	0.00001	0.031675937	0.255726999	0.287402936	0.712597064	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.52	0.48	0.00	0.00	1.00	0.00
SnowSUp_21_26	0.0222	0.2771	0.2993	0.7004	0.0003	0.01619	0.277508	0.293698	0.706292	0.00001	0.022430695	0.292592303	0.315022998	0.684935012	4.20E-05	WCT	0.51	0.49	0.00	0.51	0.49	0.00	0.50	0.50	0.00	0.75	0.71	0.00	1.00	0.00	0.50	0.50	0.00	0.00	1.00	0.00	0.00	1.00	0.00
SnowSUp_21_27	0.0406	0.2702	0.3108	0.6889	0.0003	0.027461	0.27411	0.301571	0.69842	0.00001	0.034828767	0.282074003	0.31690277	0.683060164	3.71E-05	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.50	0.50	0.00	0.00	1.00	0.00
SnowSUp_21_28	0.0466	0.3488	0.3954	0.6040	0.0005	0.035259	0.353856	0.389115	0.610875	0.00001	0.041651469	0.354548789	0.396200258	0.603799742	0	WCT	0.50	0.50	0.00	0.50	0.50	0.00	0.50	0.50	0.00	0.74	0.72	0.00	1.00	0.00	0.50	0.50	0.00	0.52	0.48	0.00	0.00	1.00	0.00
SnowSUp_21_29	0.0244	0.3246	0.3490	0.6507	0.0003	0.01698	0.328659	0.345639	0.654351	0.00001	0.022004682	0.335990166	0.357994848	0.641965756	3.94E-05	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	0.00	1.00	0.00	0.50	0.50	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LCherry_17_211	0.0000	0.9878	0.9878	0.0121	0.0001	0.000011	0.991486	0.991497	0.008493	0.00001	0.000186871	0.984663522	0.984850393	0.015149607	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
LCherry_17_212	0.0000	0.9690	0.9690	0.0307	0.0003	0.000011	0.969723	0.969734	0.030256	0.00001	0.000581373	0.96082396	0.961405333	0.038594667	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	0.50	0.50	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
LCherry_17_213	0.0102	0.9751	0.9854	0.0146	0.0000	0.000011	0.988771	0.988782	0.011208	0.00001	0.001884593	0.981988812	0.983873404	0.016126579	1.65E-08	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
LCherry_17_214	0.0000	0.9820	0.9820	0.0178	0.0002	0.000011	0.989012	0.989023	0.010967	0.00001	0.000922004	0.981149257	0.982071262	0.017928738	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
LCherry_17_215	0.0000	0.9779	0.9779	0.0221	0.0001	0.000011	0.979366	0.979377	0.020613	0.00001	0.000754265	0.971989548	0.972743813	0.027256187	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
LCherry_17_216	0.0000	0.9924	0.9924	0.0075	0.0001	0.000011	0.993087	0.993098	0.006892	0.00001	0.000434377	0.986046307	0.986480684	0.013519316	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
LCherry_17_217	0.0000	0.9736	0.9736	0.0264	0.0000	0.000012	0.975201	0.975213	0.024778	0.00001	0.000984743	0.967889312	0.968874055	0.031125945	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
LCherry_17_218	0.0000	0.9807	0.9807	0.0192	0.0001	0.000011	0.984098	0.984109	0.015882	0.00001	0.000362941	0.977918588	0.978281529	0.021718471	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
LCherry_17_219	0.0000	0.9896	0.9896	0.0103	0.0001	0.000011	0.994865	0.994876	0.005114	0.00001	0.000406281	0.988287564	0.988693845	0.011285155	2.10E-05	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
LCherry_17_220	0.0000	0.9852	0.9852	0.0146	0.0002	0.000011	0.984086	0.984097	0.015894	0.00001	0.000281252	0.975379647	0.9756609	0.0243391	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	0.50	0.50	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
LCherry_17_221	0.0000	0.9904	0.9904	0.0094	0.0002	0.000011	0.994385	0.994396	0.005594	0.00001	0.000474686	0.988659183	0.98913387	0.01086613	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
LCherry_17_222	0.0000	0.9774	0.9774	0.0225	0.0001	0.000011	0.978087	0.978098	0.021892	0.00001	0.001105018	0.972741531	0.973846549	0.026153451	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
LCherry_17_223	0.0000	0.9821	0.9821	0.0177	0.0002	0.000011	0.982189	0.9822	0.01779	0.00001	0.002098079	0.972988816	0.975086895	0.024913105	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	0.50	0.50	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
LCherry_17_224	0.0000	0.9885	0.9885	0.0115	0.0000	0.000011	0.993727	0.993738	0.006252	0.00001	0.000588602	0.986588158	0.98717676	0.01282324	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
LCherry_17_225	0.0000	0.9935	0.9935	0.0064	0.0001	0.000011	0.994804	0.994815	0.005175	0.00001	0.000625473	0.990464465	0.991089938	0.008910062	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
LCherry_17_226	0.0000	0.9796	0.9796	0.0204	0.0001	0.000011	0.983287	0.983298	0.016692	0.00001	0.001143143	0.972766623	0.973909766	0.026090234	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
LCherry_17_227	0.0000	0.9913	0.9913	0.0086	0.0001	0.000011	0.993751	0.993762	0.006228	0.00001	0.002232788	0.98612663	0.988359418	0.011640582	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
LCherry_17_228	0.0000	0.9887	0.9887	0.0110	0.0003	0.000011	0.993123	0.993134	0.006856	0.00001	0.000258377	0.986814078	0.987072455	0.012927545	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
LCherry_17_229	0.0000	0.9909	0.9909	0.0089	0.0002	0.000011	0.992838	0.992849	0.007141	0.00001	0.000949981	0.985536981	0.986486962	0.013513038	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
LCherry_17_231	0.0000	0.9697	0.9697	0.0300	0.0003	0.000011	0.970379	0.97039	0.0296	0.00001	0.001960182	0.961796092	0.963756274	0.036243726	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
LCherry_17_232	0.0000	0.9885	0.9885	0.0115	0.0000	0.000011	0.993654	0.993665	0.006325	0.00001	0.000118819	0.985870991	0.98598981	0.01401019	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
LCherry_17_233	0.0000	0.9919	0.9919	0.0081	0.0001	0.000011	0.996171	0.996182	0.003808	0.00001	0.000827907	0.990310149	0.991138056	0.008861944	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
LCherry_17_234	0.0000	0.9911	0.9911	0.0088	0.0001	0.000011	0.994073	0.994084	0.005906	0.00001	0.00060907	0.989482011	0.99009108	0.00990892	0.00E+00	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
LCherry_17_235	0.0000	0.9938	0.9938	0.0062	0.0000	0.000012	0.994662	0.994674	0.005317	0.00001	0.001296353	0.988106581	0.989402934	0.010597066	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
LCherry_17_236	0.0000	0.9866	0.9866	0.0133	0.0001	0.000011	0.990513	0.990524	0.009466	0.00001	0	0.983228624	0.983228624	0.016771376	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
LCherry_17_237	0.0000	0.9952	0.9952	0.0048	0.0000	0.000011	0.997422	0.997433	0.002557	0.00001	3.78E-08	0.98873317	0.988733208	0.011266792	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
LCherry_17_238	0.0000	0.9857	0.9857	0.0143	0.0001	0.000011	0.987406	0.987417	0.012573	0.00001	0.002165295	0.979137079	0.981302374	0.018697626	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
Bear_17_184	0.0000	0.9943	0.9943	0.0057	0.0000	0.000011	0.99997	0.999981	0.00001	0.00001	0.000475904	0.992894022	0.993369926	0.006630074	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
Bear_17_200	0.0000	0.9965	0.9965	0.0035	0.0000	0.000011	0.999969	0.99998	0.00001	0.00001	0.000230542	0.994345404	0.994575946	0.005424054	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
Bear_17_201	0.0000	0.9975	0.9975	0.0025	0.0000	0.000011	0.999969	0.99998	0.00001	0.00001	0.000326906	0.997771583	0.998098489	0.001901511	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
Bear_17_202	0.0000	0.9983	0.9983	0.0017	0.0000	0.000011	0.999969	0.99998	0.00001	0.00001	0.000257439	0.997121491	0.99737893	0.00262107	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
Bear_17_203	0.0000	1.0000	1.0000	0.0000	0.0000	0.00001	0.99997	0.99998	0.00001	0.00001	0	1	1	0	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
Bear_17_205	0.0000	0.9959	0.9959	0.0041	0.0000	0.000011	0.999969	0.99998	0.00001	0.00001	0	0.994946052	0.994946052	0.005053948	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
Bear_17_208	0.0000	0.9978	0.9978	0.0022	0.0000	0.000012	0.999968	0.99998	0.00001	0.00001	0.000266446	0.996123444	0.99638989	0.00361011	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
Bear_17_209	0.0000	0.9973	0.9973	0.0027	0.0000	0.000011	0.999969	0.99998	0.00001	0.00001	0.000158448	0.995643464	0.995801912	0.004198088	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
Bear_17_210	0.0000	0.9995	0.9995	0.0005	0.0000	0.000011	0.999969	0.99998	0.00001	0.00001	0.000580948	0.997590935	0.998171882	0.001828118	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
BearCreek_20_001	0.0294	0.9676	0.9969	0.0029	0.0001	0.043234	0.956746	0.99998	0.00001	0.00001	0.02719484	0.969765194	0.996960034	0.003039966	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.54	0.51	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
BearCreek_20_002	0.0099	0.9881	0.9980	0.0019	0.0001	0.018675	0.981305	0.99998	0.00001	0.00001	0.02244935	0.975196264	0.997645615	0.002354385	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
BearCreek_20_003	0.0200	0.9758	0.9958	0.0039	0.0003	0.038474	0.961506	0.99998	0.00001	0.00001	0.042091603	0.952142928	0.994234531	0.005765469	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
BearCreek_20_004	0.1159	0.8778	0.9938	0.0060	0.0002	0.050253	0.947509	0.997762	0.002228	0.00001	0.059276078	0.933174553	0.99245063	0.00754937	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
BearCreek_20_006	0.0197	0.9742	0.9938	0.0061	0.0001	0.014561	0.984992	0.999553	0.000437	0.00001	0.018258317	0.975762414	0.994020732	0.005979268	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
BearCreek_20_007	0.0203	0.9753	0.9956	0.0043	0.0001	0.050682	0.947894	0.998576	0.001414	0.00001	0.048318028	0.946580758	0.994898786	0.005101214	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
BearCreek_20_008	0.0099	0.9873	0.9972	0.0027	0.0001	0.008874	0.991106	0.99998	0.00001	0.00001	0.012784865	0.983186913	0.995971778	0.004028222	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
BearCreek_20_009	0.0198	0.9772	0.9970	0.0029	0.0002	0.012289	0.985444	0.997733	0.002257	0.00001	0.018630815	0.975508004	0.994138819	0.005861181	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
BearCreek_20_010	0.0395	0.9461	0.9856	0.0144	0.0001	0.0401	0.948555	0.988655	0.011335	0.00001	0.037471857	0.947367144	0.984839001	0.015160999	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
BearCreek_20_011	0.0098	0.9862	0.9960	0.0038	0.0001	0.025983	0.972215	0.998198	0.001792	0.00001	0.028692675	0.966971589	0.995664264	0.004335736	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
BearCreek_20_012	0.0795	0.9149	0.9944	0.0056	0.0000	0.037294	0.959565	0.996859	0.003131	0.00001	0.037003178	0.95753651	0.994539688	0.005460312	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
